,6-1,6-2,6-3,6-4,6-5,6-6,6-7,6-8,6-9,6-10,6-11,6-12,6-13,6-14,6-15,6-16,6-17,6-18,6-19,6-20,6-21,6-22,6-23,6-24,6-25,6-26,6-27,6-28,6-29,6-30,6-31,7-1,7-2,7-3,7-4,7-5,7-6,7-7,7-8,7-9,7-10,7-11,7-12,7-13,7-14,7-15,7-16,7-17,7-18,7-19,7-20,7-21,7-22,7-23,7-24,7-25,7-26,7-27,7-28,7-29,7-30,7-31,8-1,8-2,8-3,8-4,8-5,8-6,8-7,8-8,8-9,8-10,8-11,8-12,8-13,8-14,8-15,8-16,8-17,8-18,8-19,8-20,8-21,8-22,8-23,8-24,8-25,8-26,8-27,8-28,8-29,8-30,8-31
Reyes Mcdowell Line,75.93502680685462,75.79014400105339,80.8885614333721,96.38231417138466,91.1599081970804,76.64593948773125,87.12804698477345,90.00172334966699,80.81081583872889,76.34260024984937,75.80597414638095,90.74008157593818,89.4356835651707,80.72669202024424,87.32031630001276,81.3699000112694,93.30337961783388,95.23558843171652,79.13818584033443,90.68825342482972,92.33861102963564,70.64187797133906,96.17539476677264,88.1536062422131,80.00667375219474,87.83169950881228,75.07661130108964,80.05672249407175,89.81960890890154,84.25927014030376,92.26057872690168,92.2677253329062,98.33373295382172,79.74017545766462,87.58128996603496,89.37931174791488,86.6703253986456,90.00559900300856,79.05598668618657,92.90716969396728,89.8304506922142,81.12250029596125,78.6929795291718,102.8684798579224,76.01752086229894,84.76620507271556,84.14668565668477,95.4069306517226,90.05339382113291,88.22892199544394,81.27101021005114,97.6486424759574,78.44793824419781,84.2164250375817,93.66865797400524,76.46142922579581,77.6261818992085,90.80733372217112,87.1232098179191,99.55041807632014,103.41853259810122,102.1052887741241,77.69811261038613,89.33430732981121,85.18499053152429,83.82755071243565,78.06615978012913,86.35582978636836,89.356014101857,80.66371552742199,99.07606223248716,75.6859405634372,87.30936326897054,82.79336511466425,100.94779418779704,94.36903038301138,99.83315860272243,102.24828583187856,77.81173899875505,83.51344171229366,86.19189543130466,77.11216665241689,79.71710736279522,88.96407986930122,98.11203258047144,80.72427239229654,81.56682509269874,91.5995323915202,82.83559568321506,100.27659246889992,86.69268250371921,99.97181562043194,99.5318001823332
Thelma Hopkins Line,95.17604651642928,93.40476565520328,78.99885345994703,89.54737643789923,86.66607115001653,85.75900567621758,87.74122442950289,80.3499131738194,86.26791653839294,88.18171696948367,71.4311742205172,81.41464699795888,82.23436779554513,89.17302507475677,81.53018893731158,81.4620462793817,92.2125371821237,76.02495540030112,85.77814965063992,86.17491499427146,81.74207029187002,94.95696084678664,81.1176695841813,88.0301599683486,73.51462413245832,85.0109951029696,76.33869652982281,85.49564347079931,71.29747868116606,85.4724505853967,70.27947583660973,79.24988914912912,83.14303086146678,98.2435156971161,81.99291264149976,85.84714249166333,100.16267403571796,93.60213098828834,102.8055317547386,98.48572308547192,102.76772731667722,84.63888239428381,97.21509150347768,93.85513091219482,87.5259515024115,97.78328435603636,89.76151132676083,102.25359215195957,88.9848650320773,90.0364796843911,92.62897236106188,89.61009962937709,76.55467172627297,84.5678239275845,92.0323093239846,86.65409005882124,93.55973701473718,87.25071355172956,79.3267644988708,103.94681302242904,103.46994754409457,88.07422054114387,99.53105267625342,97.84235485594476,98.18653182691992,74.88537062799797,89.32014502064112,99.92557223805242,74.57321231476064,81.3083953655509,82.91384652027382,93.64000368950352,75.93812733159898,84.31327963389776,98.53864067962198,94.37053237981752,83.6444301353793,88.08492225800178,92.58896084364716,97.5973821816465,87.89304739472098,100.53662871980958,91.62200682899235,100.81815946248189,84.15584607778626,83.93732684086903,101.28280585356762,92.80910334291514,74.24926735026096,83.77091725877429,90.10785221995005,87.32846581779972,88.9214545786642
Patricia Alexander Line,81.81984028367083,74.594609820388,70.23939269190826,81.69469991042747,75.43101743273593,92.46879448120792,96.6132240242518,76.87441382691708,91.02037837023576,92.34672169055608,77.61399428993104,86.47956800683316,70.50070174788044,94.05749745595756,77.13694929751654,93.31957912783048,75.61520954231553,77.47095151369835,83.60990418536753,80.0722708625441,85.7186715724387,78.19027621552453,93.38095002334704,90.74795174737068,73.21104468361389,85.40926566236239,87.69919185352443,94.1121416817887,89.62555800553159,75.12113259436211,87.43311109715677,92.53037356013132,76.47610529866147,88.55287897840134,97.46166466016628,95.73263982144827,79.18325602834672,79.2627771292987,103.84768915483284,80.80533160631481,81.06796745698546,80.9147016003777,84.83174646348377,101.88967514791211,83.40547400915224,95.21979231042567,84.70217362173081,102.6372861646686,85.19936772464548,90.61573794448655,101.73921430082642,102.74071248864882,97.92358130362592,76.3353303767155,78.40267340208962,100.34701670966368,87.8888132211796,94.60660568129032,103.37107862127336,91.33115946545716,89.71863221599118,92.9465639761395,100.26435916401437,98.73907604212954,75.00711080044995,74.4085318445402,80.99746926575784,101.76979597483596,75.5470610661629,79.37966709460792,74.47724744183088,100.05450616707262,77.96328911033235,79.88657923576199,81.22289740956732,87.3947439707933,89.3394044792227,83.23846425373254,83.27846345328058,86.04564848802019,75.38262450402152,82.191753117012,87.62760093209195,94.27822080514387,85.74534386441209,89.17568382245625,81.42113841263317,84.40220433494444,100.80408969244506,99.25618477566576,89.4697734710303,82.84530349931481,83.54936712758601
Rose Spalding Line,83.36237077336907,95.38002092814992,92.43908861441923,78.21980562507909,71.18446741522229,71.88819619772383,92.90288239212715,72.91477417623355,91.25917547993753,84.39915964477895,80.44296214457181,82.55450929539825,92.47417671599518,72.03823688371571,73.82524099237907,75.29907178924094,77.51920675573061,86.22742447519352,72.93928399531886,85.60966268095368,75.62992743485997,80.98854926483286,80.07067324328796,94.90241587718803,79.0157815638348,85.35347913311936,81.10787491095213,79.85969654762766,76.05451380233212,80.24737980850128,94.30794705397504,97.1531724747216,87.27382396247361,88.43459975102893,91.75819226823307,87.17514556542159,85.19153054607185,93.7765615696066,100.24769031542348,86.28941697328281,101.07321599528224,77.7879966362874,77.63857389088092,93.67045681840784,96.768947738142,88.2186912168602,90.10145131110583,90.62443700729308,76.5014868996232,89.64902887513443,76.664702722466,79.51719167253154,91.76078272685844,88.63144939111191,87.51136182259063,92.30400862674958,90.28957789956344,95.88500789402588,98.5830080450168,77.65781923118837,88.07320174994318,81.4871935064446,91.074702775685,74.67802955265478,76.06847570402914,90.16122462295614,74.83566325083714,97.48352070896183,99.13500161874616,96.488348634253,74.11083638138366,80.33069764460782,84.49763239513173,98.45195001589757,81.88809656297022,101.5644745686215,94.5700122944988,79.40562830197676,92.89113852230444,98.21055714426684,78.72210771720071,85.78047562198033,92.90905611668956,84.2985126534251,85.7977598314537,76.22480771094015,85.9812075434045,79.20711493760469,101.29859012966683,102.2169016225959,96.01708968897488,83.49773415788106,92.0373572934896
Evelyn Cox Line,72.29474367027758,86.21451465457368,79.9786552377579,94.78784912730292,74.02759781402688,79.98160471920295,83.03514124693675,95.94638149610589,86.84095914937535,94.99155304498451,77.25301397149228,91.56071459887148,88.09008511249979,95.16015538062302,84.21211686287675,72.16463443807478,81.32039791198467,84.23702399902498,72.68780881480835,74.75123730144529,76.74867632458995,96.32384262976868,89.36389109274984,86.36838720036468,91.26419882594622,75.67585784880337,81.4665408572904,77.72324823146633,78.14478972585194,96.0779336151135,90.4633426647023,81.57235487847763,94.68633922937391,94.42335293281278,83.21828480695521,83.1458434641985,99.27935212153018,101.4356203136117,95.14595033737406,102.871902317888,93.7249774593036,89.21414109490345,95.54770338127445,78.36283901795916,90.26718669726094,78.72099634842344,80.48648267066712,101.38767176885771,100.2463537031628,89.52730140380595,91.0992512827633,83.21717094279562,94.4060557546645,78.13309432169788,81.71243102812451,85.11042773801327,81.24383991564832,95.66943496143308,82.28975971427258,82.3632235020375,86.76370726286746,91.10301694370818,76.29726510399252,74.283113601071,85.21338371467769,88.98464147984457,80.11046401461556,89.00963149767722,92.05254858621458,87.48444721084608,91.42981605235074,93.4158260087363,83.88650327704148,86.2785764366314,96.97626823417043,85.3075277169422,75.32515380948753,74.60041977982175,100.36150133027772,88.82383245351508,100.48580766222427,97.27924033626284,99.58819823558812,97.01476857316251,81.91823149475272,101.26918744157192,98.05935061324924,100.79564601213602,78.09200309801135,83.24123072650201,100.03076589912848,74.75788511628951,76.60599961700254
Carroll Scott Line,71.88081127631793,96.31227320597134,94.91885402316288,93.289911000434,85.70287376632291,83.520016481788,92.3555535320496,76.33782086393433,92.3492501052846,83.85218400507253,75.78422040062516,73.89688305019388,74.1368759371716,87.00593606784894,77.2148016198772,71.46779679397139,74.59795541498454,91.07010079162586,80.86785023221752,85.14316949111952,83.15762468973205,72.24837119646779,86.6385230356652,82.06630690171143,85.16942973039103,88.92785799537256,83.41285039158977,90.0525024038806,86.9067892686276,87.77491582788942,79.227282895882,87.49590086991853,93.40479784274864,97.03142649021974,101.22002139016448,84.44844916826113,85.40536313686866,91.2678806520218,76.29580065019033,90.59496244495496,94.66520509766642,77.39286592574905,96.9937498034702,79.32590427666034,83.8894021082934,99.45967589642102,99.15739401426032,89.52027452453908,94.15182720982313,103.98755610938656,102.83878967790108,87.1085583249659,103.10014048552472,98.0863936917752,87.44245180272299,79.95743074896424,80.94762586448299,77.2067048920779,78.4955130644865,93.32844868833644,100.12755893817368,92.83846545097757,80.60879665964751,76.985771296391,83.13746855759732,82.94111266708363,93.12785094120042,78.30730571014605,92.84665305670174,102.91665600174002,99.13127915611196,97.3914408905059,100.94143072266498,84.01852280820012,96.98631964127588,83.40732346982173,90.66199212379072,91.18751143329148,89.01571205418762,79.42459617321975,74.36363202140258,95.95320273198762,86.63921676471085,84.07892029337701,102.1476979148218,83.41690277863907,99.02620418480188,81.67665497359815,101.74462430824458,80.80233197008165,88.76665193067464,89.31898971097065,85.08338065321728
Jose Redmond Line,93.95591296714592,82.21222845158452,93.2888695617478,79.70019986260769,75.15069284530514,93.1128862076221,96.75335094388257,90.69113916068534,74.49453821504562,82.42516721309264,77.59639926887924,87.72957964223177,91.36217785260656,78.77037031580315,72.38660661469696,95.67380566244574,80.84769398262792,70.28696269716117,74.62894573376288,95.5945286967745,83.11771444093185,95.80094373359104,84.76752006975647,96.02174248686347,90.14050191019342,96.08027685236095,85.38700890010632,87.92458146409403,78.25514751326895,84.34824663532288,93.04419779391534,97.23309375538857,96.0420962525514,90.77186500425572,79.54458030095027,89.32203491035148,91.43227615455774,99.42119067683912,92.03654700542415,94.59983020458102,76.47967656187168,103.46650848456346,91.27879373295973,80.03103827264435,85.66476413166254,78.00731737610266,99.4911472444401,90.85102788953998,78.306341462546,99.0460865707366,95.84170868110908,82.7153186369321,85.62865647854929,93.04902340937028,103.7050821902556,85.35047053876305,101.53400132848924,85.49129680618528,77.6557651220562,98.24006902333306,77.40357438718527,83.90981808604036,97.77331404375263,91.38526662104624,78.0572545361222,97.24916683576684,95.1976504836974,94.6892540280682,87.25733357421817,83.16446838044325,77.53228702710771,93.20710107150376,74.63713000781839,94.59013900781272,78.69934711722297,87.25231285055425,98.35838950918604,94.02372163893509,81.30170753541518,85.07876379713241,81.01620497020154,96.64159410752694,82.51968849430068,92.17912455982449,87.27884525421828,87.28843650380536,98.61016083554188,85.99669262130972,78.73031400558966,75.45656437041517,87.86012708071323,77.40735436855734,77.8840580061565
Albert Johnson Line,93.51775788584496,72.98106750406511,77.55727631507419,84.06661459368544,83.93719502387778,87.76759556671733,96.68830892793984,80.69774274539964,70.2801178257888,84.94616197322264,94.3578741238758,81.9065588090644,94.96610333873116,75.68944260067775,78.66997956860864,71.98880967071838,88.67785865558965,93.27481414635808,76.920252197325,79.4493787092362,74.14652356251985,74.88294105909925,85.8109885688642,78.73752470251765,88.03814589563399,76.79367311785813,79.55877944861578,84.38150251350723,73.63698187632978,73.0802168178789,87.50805804492613,91.23495284019675,90.11939702736454,78.8091622379841,83.65660388004481,78.98425544625718,103.8101457941054,79.55903442076509,76.65812656957712,97.46126359453297,97.20635731128078,84.37303175978127,84.23746113702354,81.18764079935586,97.15840175453592,103.22994245570264,98.13380866479272,84.02398151531936,102.8346247830317,94.77832270484078,100.55984818127288,91.08727433491944,95.3658420342814,87.88544680062753,103.92201346682204,96.97104878307898,96.93815277325822,94.4908779842952,90.90959181211367,83.79406765867586,86.9942931708796,86.51842291658826,81.94389366207533,100.17335010602952,80.93164982652593,99.63711903062176,76.56961358316074,98.22701298668572,82.86898713434118,86.43423198286543,79.1233798797871,74.40621285151336,80.69050354736223,88.10415928744615,94.82359626551415,97.20974924234574,74.41887567679858,74.66468723934776,86.10157534122276,79.4568363882024,92.4297934413041,76.82736898310635,98.09610404264428,91.16188811600708,86.83315536768737,102.11016644499136,80.95855831836963,84.90558619306053,91.56362630800734,80.1109354450459,98.17541709913316,95.93730881694026,90.3035831819472
Zoraida Obyrne Line,74.2820396283421,96.80971821935348,76.60619207393763,81.7249610858509,92.61830547723878,80.63388343307797,82.40458204597523,92.60026931051613,85.62952131409213,88.49201497146447,70.62209016612972,96.07382231913412,86.32331963731839,75.35928891578067,96.78785978705538,78.18854908997314,73.40310866956978,89.98559671446459,82.397327051529,81.8006936667077,79.491277998016,87.59471891112217,90.4100948049254,74.69307181202858,87.36993417822232,76.55732361619653,77.07297835686917,90.7295169522952,96.82926947464748,72.33535818525783,79.50440745150381,96.0276455075063,91.03788797328173,82.06514738175721,84.99536063645562,92.40862985550532,93.04733735690289,101.556056417318,101.03987042911596,83.72865792263921,97.83368854948448,102.60322923365356,95.5326227466401,85.36192759723215,79.10859824701315,84.35133420131321,82.15312716228476,88.43074105024843,91.31276680455632,90.11635956838566,85.10346548654607,88.08417180480417,98.3393786025571,84.03527305079717,76.51399814732613,100.10579814985292,83.08758904455317,85.1917989986499,91.07400719010748,89.10835687505093,79.63461970404171,81.99897983991978,91.82433286794404,97.6351455579912,102.2243520195402,87.80534297473258,84.97064055941041,101.39887508184162,96.53262522311188,84.94212671504516,94.4234620257533,94.37591273739666,95.25518032572712,100.7021478675114,86.56801420525763,83.68654324940627,76.96845175302902,84.47741773486257,77.85362070575418,79.09161492696218,101.79445396568951,77.48141230982296,102.8248104563681,102.13757464401512,85.82995707589853,92.74399024209656,100.483816694414,78.7482832423662,88.76532951264744,78.39148257022794,82.98784234746091,86.4952450168831,98.78549164995172
Lucy Moser Line,71.0664276145709,87.46095048476951,84.9919951729707,73.49540188410217,78.0481460561038,95.28529425428704,93.56490366086534,89.08358979486192,82.44019990731732,84.49699498195163,72.68161963408433,86.47222158344316,94.98033088323729,82.58465699923927,73.87227480634274,95.53800292840177,81.64298163028904,90.77515438608668,88.0595022677764,87.27250629293313,91.03240025689396,85.24501911895263,84.74898880912444,72.1854737142066,81.81705211474252,74.38931413041405,87.11345497682225,79.29532890870868,82.22904461965331,72.25082588912095,84.17092000391828,88.84516321514171,87.35588368501567,98.44249503897508,94.80876520114894,100.45584525529604,87.0432419443251,78.91579090498784,85.69560642027268,90.58164968145232,86.42922400982712,82.96353314196693,90.50933551579122,95.78213611133889,98.40827997892052,82.26624118280702,102.91565095063376,93.4179872884392,92.26101113517966,77.24860135048156,84.60309585363203,100.79290149993707,97.53731264787416,84.45458722209474,98.01758952647344,91.17433717761016,83.87847781353432,76.76303184527129,99.94521683691842,86.72777247085187,77.40037475127376,82.0204924691392,85.73409870860513,101.34482688484736,90.33260066525776,101.05840194044472,80.8450267633561,85.68523701755255,79.77647452079697,99.52536153605662,100.63991014711485,89.13552110071693,98.00340231465717,96.45665514877354,101.77029593734969,77.51078807403034,83.07609628821105,74.44318607753779,82.71962670183319,90.38691397582616,101.92053657570224,88.73963273069403,87.93373456916152,89.66641296920533,74.30908660701904,88.47418260030145,79.55473871011456,100.6506211550195,92.44026925672068,93.26765683242314,85.94658806403268,74.18570736410909,98.09930919049546
Richard Reynolds Line,74.39818151118381,94.08282901234014,72.23697422892971,94.62082689367486,73.07636040856919,87.04917355977192,73.83050154654701,77.28202013278963,94.88074902473144,77.37738511784771,95.8344923999623,93.34830811819342,73.8945185338305,77.28077214064541,92.46745621917746,86.57789437173723,73.62083419594899,81.30525358448197,79.89721703605822,79.77262014433431,80.97165253406973,80.70535484443577,71.92094343600871,94.5178127230468,76.63062604043239,82.62063954614214,84.71994445683464,85.77543960828038,92.5447058625573,84.60989787308144,74.44939008232197,95.43097623423566,83.07340817419504,82.18602963578572,82.140510079907,100.03799035405164,79.4713211028512,81.82783334077303,78.4911484850106,98.74213991220633,96.82576264802536,100.28811064612108,101.76557237515706,89.30605086760416,79.11296391752046,78.75073771744685,83.01701617295272,81.73084084520974,82.60434491617731,93.29618000677402,82.39487622333507,101.0023746584788,90.83542391202216,85.99783001939463,81.25676672745024,81.11587487366532,79.25080433681819,96.50245976578512,92.48444770627172,93.81723747918296,102.22227245959569,101.35778311790594,95.82238575878591,94.32879072019348,87.55426416766362,83.36257064442813,74.20762668522667,86.56714647119313,82.60744102709802,99.10562366728357,79.63974516897954,94.25788936490864,93.11864641108536,99.40537957719404,74.04452862254203,93.14060348627991,79.66914040063529,86.83210080697741,76.11017350569072,92.82624085930216,92.69927274049904,99.37944130867912,75.42791681357153,85.06652531020401,84.50276923488039,77.75833816708139,95.19452158244944,76.32185678537653,83.58576014264558,75.12016090628607,101.96037734740136,89.12671719620323,87.32578008803266
Andres Walker Line,96.04896384116395,96.20861732169192,76.56635542895057,81.478604887357,91.23275794586826,95.95972339740706,94.85068754339284,84.95037031194786,82.38059361358565,84.86721759764279,95.14662474454352,81.82228792925764,85.21444125199301,96.59269719757216,75.75667087148719,91.75446957088856,73.80984678125606,77.59013338912487,96.7378886754311,72.93884726854114,77.71867504869905,75.44284121361457,79.34062435752762,78.51439512777122,92.77794582837676,81.12525518750712,91.81615376598832,89.33198122189512,89.24013415861165,86.9255238996072,92.05191139421012,89.63320945111107,98.37209648705432,88.48228362449231,83.24494295148985,82.11736329304102,92.79532857143498,89.26148730687912,94.43146317183611,87.3405115409249,98.65699917098662,96.02786690669492,90.68513386119082,77.04759418458784,89.55185000901488,103.60258435564916,96.253745843894,94.44624350902323,81.34710482840177,87.35741440858632,87.61509372081065,77.35726914214264,77.00476432246741,76.09447919648946,96.06138648383666,91.50978459893696,82.48799484080197,80.07655462904027,92.89903162845047,83.52200386708853,101.36673587914652,79.27982958209022,99.6708263443756,85.77256147223123,81.75989072661991,84.01697438770756,96.5392492702556,85.06135623525967,99.71413552430243,75.60944642671205,101.72061845009183,76.18621653820306,97.85280517252508,91.82190053138176,84.18771339954793,96.02424323986176,99.12064145467347,89.98895034820647,79.41008223396486,98.66593006820212,97.72376692836366,80.22702619623028,80.79446814378294,94.28480602505962,85.46679905342155,82.31631038221944,95.74640399201148,76.77135294622204,77.97142797264495,87.81851785701312,82.78839828007831,95.67989110185266,91.41351585680142
Bobbie Benton Line,82.43197471670497,75.2345211903691,72.3143371564256,72.02539080267168,76.00811164344428,93.47852446998638,75.23608997945507,96.92618202765271,77.80603071456221,93.6442982044679,83.01961180588047,84.75262685011965,71.14787643570197,83.83155335901888,85.65822223675738,89.52563790857526,90.02736524120934,88.87436722377325,77.28826644270266,77.6612811510144,70.64809564107003,77.20120512668123,88.80615643740148,76.04939952979467,75.232908711859,78.12899626490638,85.80734040583637,70.39005624671745,75.35746106227984,74.35223007641281,74.66897238124183,102.64253583183472,83.81828521953639,81.6480306154114,95.69929263645898,88.34034397455507,92.0552875377053,86.94302192217175,79.86363001050469,91.18299490399812,96.11745924341469,84.17774529881243,91.49908393972956,79.77014758577018,103.49185357482722,76.08892893134806,100.91457803130942,97.80088391686776,78.6776932763095,81.15252411952426,80.41774145625612,98.51450648483112,93.78680818315053,90.22750639485469,95.56945623167822,91.2874242639686,80.56537217507272,101.54829618211976,84.48691617846033,93.87704948717406,83.60197267828951,76.63627888460563,86.88575520301505,78.89436508306537,75.05688445180266,87.06053005639872,94.96691204448388,92.29061238899752,95.21656333283929,99.3133938403818,77.4683114989712,97.77582817601764,74.13018249880363,84.53077512104237,100.79511157858305,97.1506377150244,79.31511008883454,85.18458320835288,82.03275075779283,86.88537329572421,81.30076600161723,79.19321301364268,83.19112103119595,101.74743082262252,97.84704770247188,96.8348917247648,87.43357740843985,78.24668239028956,96.98774528438362,75.9170089240219,99.67274466499734,100.8531489667247,82.8430161313773
Essie Prater Line,79.56894296094188,82.48329718883946,76.39532581890745,77.65552992557767,80.71875884615848,80.34121456052608,89.96751487437929,82.13770973888035,84.54705501419151,96.48934861275312,84.94363086847977,84.61462025282485,81.04147002990929,77.39154818052513,90.6739407277613,71.48039110140292,88.06331121864798,94.26462926459946,80.91220504313083,80.54708965602083,78.64533970998244,91.38983843718644,93.94488539763528,89.13324682207056,70.03913865608664,70.20148742867686,82.57194098242068,91.4239896968745,81.83459620574997,80.8970406334219,71.66138437225766,78.26551806086485,89.12825927688463,89.35901668382986,96.03318599026346,83.3693801525341,92.36891666316755,93.51746535695074,87.49549414347537,80.28390557351308,88.29008091864605,89.71312676992386,94.41965943802788,83.27969069239592,99.6449100404252,103.49366284528836,93.87783643861464,85.39735346623901,101.50928158725183,100.82071526812564,100.77185259551104,81.03486043418842,79.77382411971907,98.02188101073862,97.0372111535277,102.42310123952292,76.75314342044975,90.57169496040667,95.7121695477002,82.64477201211876,90.2320783018646,91.30757802260216,82.84933983323914,74.12921135706456,92.35893592423864,77.40307117607412,81.68154783406993,84.30220898737699,75.96120590347904,86.59289752726201,82.26833510341552,82.4589533868982,101.95843356979417,83.23462832910462,93.07729346184756,93.46677728375847,94.73827497263224,74.30372738872141,88.27796189078327,82.01874531522202,91.59796245216506,81.44821054023053,86.74973192263285,99.42093423959528,80.41911336000717,91.05646285923676,95.7599203625588,101.72986682142329,100.69654587232796,78.8518836002882,101.66658158262794,85.32211877904435,87.07895487636819
Anne Shuffler Line,76.36751322505975,94.66514790254962,75.04003225578634,81.86074582359929,75.80416648597378,95.96668519525184,88.03157934003434,88.281759557014,80.33299684365565,78.75386611774023,76.33535434703077,85.74450065760243,95.06642648489084,84.99229919967136,78.92490228074956,82.90479446235938,81.57222740513808,81.39774308625059,87.15579604524692,76.79886630772508,82.35868436117275,73.3019233942093,94.6526187137355,87.85471768283418,72.67995478984464,91.35171961169664,84.74265465114007,71.39678411323965,84.6588950510752,87.1502987220814,94.56016871243628,98.64996689619034,76.7296286468555,92.53916476954464,85.9415611162762,92.8234543157536,86.5081494808137,101.58365460635096,78.75906486316214,92.3899341756747,79.9587799358731,93.66466497225552,88.20008692726387,103.93361269633296,103.9029012698541,85.76610451690517,81.69803865903756,91.96386913126442,79.48485309183235,101.26250803638864,82.03019131531228,84.21743184869437,94.28218331180469,77.01353188311877,99.13315329389305,90.55363691902916,103.34960333728232,82.18712174977912,84.23231552361179,91.07222841071376,86.53748393490075,82.47956047852689,87.23426548607154,100.78947846624872,90.98059070154538,90.89442200536084,92.05739491378723,77.54329238673839,84.88141658481261,95.25320557708255,79.20519096246335,92.898566628724,91.77602418915252,101.9898430452658,93.92749072109088,98.76613818066716,97.4373639656966,86.79343753444344,81.62708616178466,87.32638748104333,94.30645186611687,86.82842814592131,81.14571781238887,88.34983563852225,95.86321659626368,74.27425969633296,74.38622614129557,76.44797744406661,94.75167094593738,98.3013647237447,90.65550564715944,78.33159914937423,101.94876211580964
David Parr Line,70.3573113331603,91.0319898397166,72.78694721713529,75.78692177658502,83.03630176845091,87.40980257719485,74.0588158091864,79.37842138989794,95.66191790823436,83.69538547257203,85.10520984334612,96.0132787974188,72.46052156599868,86.35462452303862,73.34845637354064,81.62564787369665,80.89483437390463,76.56689860741118,82.09543991926724,83.75694037649343,81.49321822100634,93.70269138244358,95.16353965916753,84.04419504342106,77.26017361803274,80.10345399709716,74.38387183458327,77.52233055717618,83.17494134347224,91.21294670721416,82.0107580973845,78.0145475850706,93.708105527132,77.76438595315119,82.59256583258221,101.43098314285632,93.80987248773982,81.77529106935181,79.13837644583946,81.2904658418679,96.79567926483452,88.06904863395957,78.86824623719991,85.41746438779961,101.5548463946927,77.49772756485456,98.51220029672932,92.5375294465022,102.7406579446572,76.25380460142394,90.74197377890869,103.05835176901374,96.70138744352228,101.64010332518252,92.81267519154896,101.32396771402874,81.16974128247834,82.29185254725041,101.68452506842084,103.800510638902,85.39150373263121,90.40509075652784,100.26643055857696,101.75591031172868,86.62920583360464,92.71042075735198,78.66460923560109,76.00576768720131,95.7742798644019,85.15047852131612,77.08346704921969,74.67849797989076,83.48055904075983,90.75762245038132,88.1028065233824,99.53944972552092,75.65687370885556,84.80129189079894,82.776476033694,98.22051956164,102.1215439556426,87.39675855890651,76.27210584624328,74.33936999066442,76.67002499436124,85.46154390587738,101.7970717502232,77.6778350325289,93.37451257991124,93.11338457936414,86.7926309571426,81.28128639679095,89.12601664512812
Jill Haber Line,86.49872697061534,96.46356916548524,82.47458860284048,84.1686828406587,81.45350664406648,91.22971028834988,78.40070088939169,88.2623546569431,94.03460804358193,84.52602249313244,85.9065709031851,72.86035733692519,80.8432276795188,82.96619348540295,77.16608699243578,88.4172952287998,85.46275675623882,89.48010555745259,86.94111296896546,84.7523456554444,87.83600800300836,86.02575126217614,83.23196505833062,83.35278654045231,80.37864801511536,81.19484825963904,85.41454254468775,71.49912726939112,95.63719901802544,81.24953907841163,92.31345956362438,99.37391757114,87.43306491316204,81.07627183631618,98.2564646459768,88.48886484189974,102.3939816163269,102.20481801043164,101.29559196123006,96.218711906749,93.5751369015236,98.02045948776656,76.77255568833449,78.40253315164266,77.95168629492557,92.1970891726178,89.33589773603433,101.40115961727804,81.99233543310164,96.16772294238434,77.05226732616663,100.11231476807374,82.6077999339077,90.4690939011588,81.73518108338892,95.86658218630016,87.64654532916659,92.44429278959096,95.96693423887444,96.30071767298958,85.28131563274015,80.92919555964356,101.05505335118109,81.39487140627347,95.56844990488666,80.23121932340973,83.20412807352103,78.86619925612445,80.15371259348926,75.53656409599787,97.06110995117749,75.06815906554006,100.31944862614344,99.6002358543132,82.18063425290444,95.62303031376166,100.0144700436818,80.8842999601592,86.66837269690872,99.26839712152768,76.43320414279037,80.016870930859,96.3408936830104,77.96510147705871,88.28590949787304,79.31649900906207,80.75294375438455,88.02448334483805,100.60433863702336,98.40467481405788,93.26309812898197,85.45037770299844,81.92162862252698
Patrica Seitz Line,82.6767588786418,72.6942835459027,79.69448828533254,70.29188940556273,73.52208852748997,96.34682220641824,79.56973987403835,94.43386552609503,82.40106372230123,81.93009690541396,94.07886475874798,91.16008508207908,89.39698757953703,72.95259798673158,83.70652148115899,78.25287534883923,75.79666962192624,93.17500750533048,95.28179835043588,82.39264873488558,79.8121509710308,71.00740723477597,71.53484976090142,96.67862814023312,80.37029292771427,94.10821389216729,74.02804862783302,90.430560069254,95.3211529900918,79.72382892524081,93.4679497166956,77.4014845723608,86.26203177772587,100.84464890409896,95.30196648670236,83.00184446317643,85.50632002762565,102.5175044011117,102.7451294932022,83.81659630769705,77.22378595549269,98.58190754750925,96.31556793656108,95.76949360449288,81.33215755257888,102.30418933564286,101.03161581299987,101.03508434835013,94.74382062746224,102.94056065530224,90.26387380306984,83.4297418900472,97.5241143953712,86.09040888323757,98.80441019062334,77.27113268829324,76.32926869710128,78.87135963883259,93.59638992170198,101.44744814360632,101.92508913628204,92.2971973245366,77.57315156669164,102.0471912248442,78.7478397804095,79.04276442984307,91.10679867390196,74.13745516466254,77.0433592977103,100.837374987605,98.2975074900862,98.31495873626676,98.2477689125062,100.3639427100137,90.89321242567368,99.77829089863955,99.53668061238608,82.13013711589056,79.46724461156097,86.08978241758149,79.00572153558302,84.59419884144341,78.66414822432522,99.18918662499922,85.7536534015058,87.44928188714258,95.22478567652648,84.68753502250225,91.41162396934492,86.47460134520028,96.61182550361634,97.20467069315396,101.86532209722336
